[2025-03-15 22:23:41,962 - INFO]: Listing CASIA-B
[2025-03-15 22:27:22,368 - INFO]: Saved 79 valid frames to CASIA-B-pkl/062/nm-05/126/126.pkl.
[2025-03-15 22:27:22,412 - INFO]: Saved 66 valid frames to CASIA-B-pkl/062/nm-05/108/108.pkl.
[2025-03-15 22:27:22,414 - INFO]: Saved 108 valid frames to CASIA-B-pkl/062/bg-01/036/036.pkl.
[2025-03-15 22:27:22,440 - INFO]: Saved 82 valid frames to CASIA-B-pkl/062/nm-05/180/180.pkl.
[2025-03-15 22:27:22,489 - INFO]: Saved 101 valid frames to CASIA-B-pkl/062/nm-05/018/018.pkl.
[2025-03-15 22:27:22,490 - INFO]: Saved 73 valid frames to CASIA-B-pkl/062/nm-05/072/072.pkl.
[2025-03-15 22:27:22,536 - INFO]: Saved 95 valid frames to CASIA-B-pkl/062/nm-05/054/054.pkl.
[2025-03-15 22:27:22,553 - INFO]: Saved 64 valid frames to CASIA-B-pkl/062/nm-05/090/090.pkl.
[2025-03-15 22:27:22,568 - INFO]: Saved 98 valid frames to CASIA-B-pkl/062/nm-05/000/000.pkl.
[2025-03-15 22:27:22,571 - INFO]: Saved 82 valid frames to CASIA-B-pkl/062/nm-05/144/144.pkl.
[2025-03-15 22:27:22,620 - INFO]: Saved 81 valid frames to CASIA-B-pkl/062/nm-05/162/162.pkl.
[2025-03-15 22:27:22,643 - INFO]: Saved 70 valid frames to CASIA-B-pkl/062/nm-01/126/126.pkl.
[2025-03-15 22:27:22,653 - INFO]: Saved 73 valid frames to CASIA-B-pkl/062/nm-01/180/180.pkl.
[2025-03-15 22:27:22,687 - INFO]: Saved 104 valid frames to CASIA-B-pkl/062/nm-05/036/036.pkl.
[2025-03-15 22:27:22,687 - INFO]: Saved 63 valid frames to CASIA-B-pkl/062/nm-01/108/108.pkl.
[2025-03-15 22:27:22,757 - INFO]: Saved 66 valid frames to CASIA-B-pkl/062/nm-01/072/072.pkl.
[2025-03-15 22:27:22,778 - INFO]: Saved 91 valid frames to CASIA-B-pkl/062/nm-01/054/054.pkl.
[2025-03-15 22:27:22,812 - INFO]: Saved 113 valid frames to CASIA-B-pkl/062/nm-01/018/018.pkl.
[2025-03-15 22:27:22,816 - INFO]: Saved 60 valid frames to CASIA-B-pkl/062/nm-01/090/090.pkl.
[2025-03-15 22:27:22,822 - INFO]: Saved 105 valid frames to CASIA-B-pkl/062/nm-01/000/000.pkl.
[2025-03-15 22:27:22,853 - INFO]: Saved 73 valid frames to CASIA-B-pkl/062/nm-01/144/144.pkl.
[2025-03-15 22:27:22,892 - INFO]: Saved 72 valid frames to CASIA-B-pkl/062/nm-01/162/162.pkl.
[2025-03-15 22:27:22,901 - INFO]: Saved 79 valid frames to CASIA-B-pkl/062/nm-02/126/126.pkl.
[2025-03-15 22:27:22,950 - INFO]: Saved 80 valid frames to CASIA-B-pkl/062/nm-02/180/180.pkl.
[2025-03-15 22:27:22,959 - INFO]: Saved 62 valid frames to CASIA-B-pkl/062/nm-02/108/108.pkl.
[2025-03-15 22:27:22,980 - INFO]: Saved 109 valid frames to CASIA-B-pkl/062/nm-01/036/036.pkl.
[2025-03-15 22:27:23,022 - INFO]: Saved 95 valid frames to CASIA-B-pkl/062/nm-02/018/018.pkl.
[2025-03-15 22:27:23,030 - INFO]: Saved 61 valid frames to CASIA-B-pkl/062/nm-02/072/072.pkl.
[2025-03-15 22:27:23,079 - INFO]: Saved 92 valid frames to CASIA-B-pkl/062/nm-02/054/054.pkl.
[2025-03-15 22:27:23,086 - INFO]: Saved 60 valid frames to CASIA-B-pkl/062/nm-02/090/090.pkl.
[2025-03-15 22:27:23,096 - INFO]: Saved 96 valid frames to CASIA-B-pkl/062/nm-02/000/000.pkl.
[2025-03-15 22:27:23,117 - INFO]: Saved 80 valid frames to CASIA-B-pkl/062/nm-02/144/144.pkl.
[2025-03-15 22:27:23,157 - INFO]: Saved 58 valid frames to CASIA-B-pkl/075/nm-03/126/126.pkl.
[2025-03-15 22:27:23,163 - INFO]: Saved 79 valid frames to CASIA-B-pkl/062/nm-02/162/162.pkl.
[2025-03-15 22:27:23,191 - INFO]: Saved 62 valid frames to CASIA-B-pkl/075/nm-03/180/180.pkl.
[2025-03-15 22:27:23,213 - INFO]: Saved 53 valid frames to CASIA-B-pkl/075/nm-03/108/108.pkl.
[2025-03-15 22:27:23,214 - INFO]: Saved 96 valid frames to CASIA-B-pkl/062/nm-02/036/036.pkl.
[2025-03-15 22:27:23,274 - INFO]: Saved 57 valid frames to CASIA-B-pkl/075/nm-03/072/072.pkl.
[2025-03-15 22:27:23,284 - INFO]: Saved 96 valid frames to CASIA-B-pkl/075/nm-03/018/018.pkl.
[2025-03-15 22:27:23,318 - INFO]: Saved 88 valid frames to CASIA-B-pkl/075/nm-03/000/000.pkl.
[2025-03-15 22:27:23,320 - INFO]: Saved 84 valid frames to CASIA-B-pkl/075/nm-03/054/054.pkl.
[2025-03-15 22:27:23,330 - INFO]: Saved 60 valid frames to CASIA-B-pkl/075/nm-03/090/090.pkl.
[2025-03-15 22:27:23,339 - INFO]: Saved 58 valid frames to CASIA-B-pkl/075/nm-03/144/144.pkl.
[2025-03-15 22:27:23,378 - INFO]: Saved 57 valid frames to CASIA-B-pkl/075/nm-03/162/162.pkl.
[2025-03-15 22:27:23,407 - INFO]: Saved 78 valid frames to CASIA-B-pkl/075/cl-02/126/126.pkl.
[2025-03-15 22:27:23,431 - INFO]: Saved 81 valid frames to CASIA-B-pkl/075/cl-02/180/180.pkl.
[2025-03-15 22:27:23,435 - INFO]: Saved 58 valid frames to CASIA-B-pkl/075/cl-02/108/108.pkl.
[2025-03-15 22:27:23,436 - INFO]: Saved 83 valid frames to CASIA-B-pkl/075/nm-03/036/036.pkl.
[2025-03-15 22:27:23,494 - INFO]: Saved 56 valid frames to CASIA-B-pkl/075/cl-02/072/072.pkl.
[2025-03-15 22:27:23,508 - INFO]: Saved 85 valid frames to CASIA-B-pkl/075/cl-02/018/018.pkl.
[2025-03-15 22:27:23,534 - INFO]: Saved 81 valid frames to CASIA-B-pkl/075/cl-02/000/000.pkl.
[2025-03-15 22:27:23,538 - INFO]: Saved 85 valid frames to CASIA-B-pkl/075/cl-02/054/054.pkl.
[2025-03-15 22:27:23,545 - INFO]: Saved 57 valid frames to CASIA-B-pkl/075/cl-02/090/090.pkl.
[2025-03-15 22:27:23,588 - INFO]: Saved 80 valid frames to CASIA-B-pkl/075/cl-02/144/144.pkl.
[2025-03-15 22:27:23,592 - INFO]: Saved 42 valid frames to CASIA-B-pkl/075/nm-04/126/126.pkl.
[2025-03-15 22:27:23,623 - INFO]: Saved 80 valid frames to CASIA-B-pkl/075/cl-02/162/162.pkl.
[2025-03-15 22:27:23,631 - INFO]: Saved 80 valid frames to CASIA-B-pkl/075/cl-02/036/036.pkl.
[2025-03-15 22:27:23,634 - INFO]: Saved 45 valid frames to CASIA-B-pkl/075/nm-04/180/180.pkl.
[2025-03-15 22:27:23,654 - INFO]: Saved 62 valid frames to CASIA-B-pkl/075/nm-04/108/108.pkl.
[2025-03-15 22:27:23,696 - INFO]: Saved 56 valid frames to CASIA-B-pkl/075/nm-04/072/072.pkl.
[2025-03-15 22:27:23,754 - INFO]: Saved 89 valid frames to CASIA-B-pkl/075/nm-04/054/054.pkl.
[2025-03-15 22:27:23,757 - INFO]: Saved 63 valid frames to CASIA-B-pkl/075/nm-04/090/090.pkl.
[2025-03-15 22:27:23,767 - INFO]: Saved 105 valid frames to CASIA-B-pkl/075/nm-04/018/018.pkl.
[2025-03-15 22:27:23,785 - INFO]: Saved 108 valid frames to CASIA-B-pkl/075/nm-04/000/000.pkl.
[2025-03-15 22:27:23,798 - INFO]: Saved 42 valid frames to CASIA-B-pkl/075/nm-04/162/162.pkl.
[2025-03-15 22:27:23,800 - INFO]: Saved 44 valid frames to CASIA-B-pkl/075/nm-04/144/144.pkl.
[2025-03-15 22:27:23,854 - INFO]: Saved 74 valid frames to CASIA-B-pkl/075/bg-02/126/126.pkl.
[2025-03-15 22:27:23,854 - INFO]: Saved 58 valid frames to CASIA-B-pkl/075/bg-02/108/108.pkl.
[2025-03-15 22:27:23,888 - INFO]: Saved 77 valid frames to CASIA-B-pkl/075/bg-02/180/180.pkl.
[2025-03-15 22:27:23,929 - INFO]: Saved 106 valid frames to CASIA-B-pkl/075/nm-04/036/036.pkl.
[2025-03-15 22:27:23,954 - INFO]: Saved 58 valid frames to CASIA-B-pkl/075/bg-02/072/072.pkl.
[2025-03-15 22:27:23,975 - INFO]: Saved 94 valid frames to CASIA-B-pkl/075/bg-02/018/018.pkl.
[2025-03-15 22:27:23,982 - INFO]: Saved 92 valid frames to CASIA-B-pkl/075/bg-02/054/054.pkl.
[2025-03-15 22:27:24,014 - INFO]: Saved 60 valid frames to CASIA-B-pkl/075/bg-02/090/090.pkl.
[2025-03-15 22:27:24,037 - INFO]: Saved 87 valid frames to CASIA-B-pkl/075/bg-02/000/000.pkl.
[2025-03-15 22:27:24,045 - INFO]: Saved 75 valid frames to CASIA-B-pkl/075/bg-02/144/144.pkl.
[2025-03-15 22:27:24,057 - INFO]: Saved 76 valid frames to CASIA-B-pkl/075/bg-02/162/162.pkl.
[2025-03-15 22:27:24,108 - INFO]: Saved 69 valid frames to CASIA-B-pkl/075/cl-01/126/126.pkl.
[2025-03-15 22:27:24,114 - INFO]: Saved 59 valid frames to CASIA-B-pkl/075/cl-01/108/108.pkl.
[2025-03-15 22:27:24,121 - INFO]: Saved 72 valid frames to CASIA-B-pkl/075/cl-01/180/180.pkl.
[2025-03-15 22:27:24,148 - INFO]: Saved 97 valid frames to CASIA-B-pkl/075/bg-02/036/036.pkl.
[2025-03-15 22:27:24,186 - INFO]: Saved 62 valid frames to CASIA-B-pkl/075/cl-01/072/072.pkl.
[2025-03-15 22:27:24,227 - INFO]: Saved 89 valid frames to CASIA-B-pkl/075/cl-01/054/054.pkl.
[2025-03-15 22:27:24,235 - INFO]: Saved 98 valid frames to CASIA-B-pkl/075/cl-01/018/018.pkl.
[2025-03-15 22:27:24,241 - INFO]: Saved 61 valid frames to CASIA-B-pkl/075/cl-01/090/090.pkl.
[2025-03-15 22:27:24,262 - INFO]: Saved 90 valid frames to CASIA-B-pkl/075/cl-01/000/000.pkl.
[2025-03-15 22:27:24,300 - INFO]: Saved 71 valid frames to CASIA-B-pkl/075/cl-01/144/144.pkl.
[2025-03-15 22:27:24,313 - INFO]: Saved 70 valid frames to CASIA-B-pkl/075/cl-01/162/162.pkl.
[2025-03-15 22:27:24,344 - INFO]: Saved 82 valid frames to CASIA-B-pkl/075/nm-06/126/126.pkl.
[2025-03-15 22:27:24,355 - INFO]: Saved 94 valid frames to CASIA-B-pkl/075/cl-01/036/036.pkl.
[2025-03-15 22:27:24,373 - INFO]: Saved 60 valid frames to CASIA-B-pkl/075/nm-06/108/108.pkl.
[2025-03-15 22:27:24,393 - INFO]: Saved 84 valid frames to CASIA-B-pkl/075/nm-06/180/180.pkl.
[2025-03-15 22:27:24,430 - INFO]: Saved 54 valid frames to CASIA-B-pkl/075/nm-06/072/072.pkl.
[2025-03-15 22:27:24,463 - INFO]: Saved 95 valid frames to CASIA-B-pkl/075/nm-06/018/018.pkl.
[2025-03-15 22:27:24,467 - INFO]: Saved 86 valid frames to CASIA-B-pkl/075/nm-06/054/054.pkl.
[2025-03-15 22:27:24,484 - INFO]: Saved 87 valid frames to CASIA-B-pkl/075/nm-06/000/000.pkl.
[2025-03-15 22:27:24,485 - INFO]: Saved 57 valid frames to CASIA-B-pkl/075/nm-06/090/090.pkl.
[2025-03-15 22:27:24,543 - INFO]: Saved 84 valid frames to CASIA-B-pkl/075/nm-06/144/144.pkl.
[2025-03-15 22:27:24,548 - INFO]: Saved 82 valid frames to CASIA-B-pkl/075/nm-06/162/162.pkl.
[2025-03-15 22:27:24,550 - INFO]: Saved 65 valid frames to CASIA-B-pkl/075/bg-01/126/126.pkl.
[2025-03-15 22:27:24,596 - INFO]: Saved 91 valid frames to CASIA-B-pkl/075/nm-06/036/036.pkl.
[2025-03-15 22:27:24,602 - INFO]: Saved 53 valid frames to CASIA-B-pkl/075/bg-01/108/108.pkl.
[2025-03-15 22:27:24,612 - INFO]: Saved 64 valid frames to CASIA-B-pkl/075/bg-01/180/180.pkl.
[2025-03-15 22:27:24,656 - INFO]: Saved 86 valid frames to CASIA-B-pkl/075/bg-01/018/018.pkl.
[2025-03-15 22:27:24,657 - INFO]: Saved 55 valid frames to CASIA-B-pkl/075/bg-01/072/072.pkl.
[2025-03-15 22:27:24,688 - INFO]: Saved 78 valid frames to CASIA-B-pkl/075/bg-01/054/054.pkl.
[2025-03-15 22:27:24,696 - INFO]: Saved 77 valid frames to CASIA-B-pkl/075/bg-01/000/000.pkl.
[2025-03-15 22:27:24,717 - INFO]: Saved 62 valid frames to CASIA-B-pkl/075/bg-01/090/090.pkl.
[2025-03-15 22:27:24,717 - INFO]: Saved 65 valid frames to CASIA-B-pkl/075/bg-01/144/144.pkl.
[2025-03-15 22:27:24,751 - INFO]: Saved 66 valid frames to CASIA-B-pkl/075/bg-01/162/162.pkl.
[2025-03-15 22:27:24,790 - INFO]: Saved 71 valid frames to CASIA-B-pkl/075/nm-05/180/180.pkl.
[2025-03-15 22:27:24,790 - INFO]: Saved 73 valid frames to CASIA-B-pkl/075/nm-05/126/126.pkl.
[2025-03-15 22:27:24,800 - INFO]: Saved 87 valid frames to CASIA-B-pkl/075/bg-01/036/036.pkl.
[2025-03-15 22:27:24,805 - INFO]: Saved 60 valid frames to CASIA-B-pkl/075/nm-05/108/108.pkl.
[2025-03-15 22:27:24,859 - INFO]: Saved 56 valid frames to CASIA-B-pkl/075/nm-05/072/072.pkl.
[2025-03-15 22:27:24,901 - INFO]: Saved 95 valid frames to CASIA-B-pkl/075/nm-05/018/018.pkl.
[2025-03-15 22:27:24,912 - INFO]: Saved 86 valid frames to CASIA-B-pkl/075/nm-05/054/054.pkl.
[2025-03-15 22:27:24,915 - INFO]: Saved 97 valid frames to CASIA-B-pkl/075/nm-05/000/000.pkl.
[2025-03-15 22:27:24,919 - INFO]: Saved 62 valid frames to CASIA-B-pkl/075/nm-05/090/090.pkl.
[2025-03-15 22:27:24,966 - INFO]: Saved 72 valid frames to CASIA-B-pkl/075/nm-05/144/144.pkl.
[2025-03-15 22:27:24,984 - INFO]: Saved 68 valid frames to CASIA-B-pkl/075/nm-05/162/162.pkl.
[2025-03-15 22:27:24,997 - INFO]: Saved 79 valid frames to CASIA-B-pkl/075/nm-01/126/126.pkl.
[2025-03-15 22:27:25,025 - INFO]: Saved 92 valid frames to CASIA-B-pkl/075/nm-05/036/036.pkl.
[2025-03-15 22:27:25,040 - INFO]: Saved 55 valid frames to CASIA-B-pkl/075/nm-01/108/108.pkl.
[2025-03-15 22:27:25,065 - INFO]: Saved 91 valid frames to CASIA-B-pkl/075/nm-01/180/180.pkl.
[2025-03-15 22:27:25,105 - INFO]: Saved 58 valid frames to CASIA-B-pkl/075/nm-01/072/072.pkl.
[2025-03-15 22:27:25,118 - INFO]: Saved 99 valid frames to CASIA-B-pkl/075/nm-01/018/018.pkl.
[2025-03-15 22:27:25,144 - INFO]: Saved 90 valid frames to CASIA-B-pkl/075/nm-01/054/054.pkl.
[2025-03-15 22:27:25,166 - INFO]: Saved 64 valid frames to CASIA-B-pkl/075/nm-01/090/090.pkl.
[2025-03-15 22:27:25,170 - INFO]: Saved 92 valid frames to CASIA-B-pkl/075/nm-01/000/000.pkl.
[2025-03-15 22:27:25,198 - INFO]: Saved 85 valid frames to CASIA-B-pkl/075/nm-01/144/144.pkl.
[2025-03-15 22:27:25,228 - INFO]: Saved 66 valid frames to CASIA-B-pkl/075/nm-02/126/126.pkl.
[2025-03-15 22:27:25,231 - INFO]: Saved 90 valid frames to CASIA-B-pkl/075/nm-01/162/162.pkl.
[2025-03-15 22:27:25,283 - INFO]: Saved 54 valid frames to CASIA-B-pkl/075/nm-02/108/108.pkl.
[2025-03-15 22:27:25,295 - INFO]: Saved 78 valid frames to CASIA-B-pkl/075/nm-02/180/180.pkl.
[2025-03-15 22:27:25,313 - INFO]: Saved 100 valid frames to CASIA-B-pkl/075/nm-01/036/036.pkl.
[2025-03-15 22:27:25,338 - INFO]: Saved 92 valid frames to CASIA-B-pkl/075/nm-02/018/018.pkl.
[2025-03-15 22:27:25,353 - INFO]: Saved 57 valid frames to CASIA-B-pkl/075/nm-02/072/072.pkl.
[2025-03-15 22:27:25,382 - INFO]: Saved 82 valid frames to CASIA-B-pkl/075/nm-02/054/054.pkl.
[2025-03-15 22:27:25,396 - INFO]: Saved 62 valid frames to CASIA-B-pkl/075/nm-02/090/090.pkl.
[2025-03-15 22:27:25,427 - INFO]: Saved 92 valid frames to CASIA-B-pkl/075/nm-02/000/000.pkl.
[2025-03-15 22:27:25,428 - INFO]: Saved 79 valid frames to CASIA-B-pkl/075/nm-02/144/144.pkl.
[2025-03-15 22:27:25,463 - INFO]: Saved 80 valid frames to CASIA-B-pkl/075/nm-02/162/162.pkl.
[2025-03-15 22:27:25,501 - INFO]: Saved 88 valid frames to CASIA-B-pkl/075/nm-02/036/036.pkl.
[2025-03-15 22:27:25,507 - INFO]: Saved 69 valid frames to CASIA-B-pkl/097/nm-03/126/126.pkl.
[2025-03-15 22:27:25,513 - INFO]: Saved 71 valid frames to CASIA-B-pkl/097/nm-03/180/180.pkl.
[2025-03-15 22:27:25,529 - INFO]: Saved 67 valid frames to CASIA-B-pkl/097/nm-03/108/108.pkl.
[2025-03-15 22:27:25,584 - INFO]: Saved 63 valid frames to CASIA-B-pkl/097/nm-03/072/072.pkl.
[2025-03-15 22:27:25,644 - INFO]: Saved 103 valid frames to CASIA-B-pkl/097/nm-03/018/018.pkl.
[2025-03-15 22:27:25,648 - INFO]: Saved 93 valid frames to CASIA-B-pkl/097/nm-03/000/000.pkl.
[2025-03-15 22:27:25,650 - INFO]: Saved 58 valid frames to CASIA-B-pkl/097/nm-03/090/090.pkl.
[2025-03-15 22:27:25,659 - INFO]: Saved 91 valid frames to CASIA-B-pkl/097/nm-03/054/054.pkl.
[2025-03-15 22:27:25,717 - INFO]: Saved 71 valid frames to CASIA-B-pkl/097/nm-03/144/144.pkl.
[2025-03-15 22:27:25,722 - INFO]: Saved 70 valid frames to CASIA-B-pkl/097/nm-03/162/162.pkl.
[2025-03-15 22:27:25,746 - INFO]: Saved 77 valid frames to CASIA-B-pkl/097/cl-02/126/126.pkl.
[2025-03-15 22:27:25,783 - INFO]: Saved 64 valid frames to CASIA-B-pkl/097/cl-02/108/108.pkl.
[2025-03-15 22:27:25,786 - INFO]: Saved 92 valid frames to CASIA-B-pkl/097/nm-03/036/036.pkl.
[2025-03-15 22:27:25,814 - INFO]: Saved 80 valid frames to CASIA-B-pkl/097/cl-02/180/180.pkl.
[2025-03-15 22:27:25,860 - INFO]: Saved 62 valid frames to CASIA-B-pkl/097/cl-02/072/072.pkl.
[2025-03-15 22:27:25,919 - INFO]: Saved 91 valid frames to CASIA-B-pkl/097/cl-02/054/054.pkl.
[2025-03-15 22:27:25,929 - INFO]: Saved 60 valid frames to CASIA-B-pkl/097/cl-02/090/090.pkl.
[2025-03-15 22:27:25,933 - INFO]: Saved 113 valid frames to CASIA-B-pkl/097/cl-02/018/018.pkl.
[2025-03-15 22:27:25,954 - INFO]: Saved 106 valid frames to CASIA-B-pkl/097/cl-02/000/000.pkl.
[2025-03-15 22:27:25,999 - INFO]: Saved 78 valid frames to CASIA-B-pkl/097/cl-02/144/144.pkl.
[2025-03-15 22:27:26,021 - INFO]: Saved 78 valid frames to CASIA-B-pkl/097/cl-02/162/162.pkl.
[2025-03-15 22:27:26,033 - INFO]: Saved 78 valid frames to CASIA-B-pkl/097/nm-04/126/126.pkl.
[2025-03-15 22:27:26,089 - INFO]: Saved 66 valid frames to CASIA-B-pkl/097/nm-04/108/108.pkl.
[2025-03-15 22:27:26,096 - INFO]: Saved 80 valid frames to CASIA-B-pkl/097/nm-04/180/180.pkl.
[2025-03-15 22:27:26,105 - INFO]: Saved 110 valid frames to CASIA-B-pkl/097/cl-02/036/036.pkl.
[2025-03-15 22:27:26,156 - INFO]: Saved 92 valid frames to CASIA-B-pkl/097/nm-04/018/018.pkl.
[2025-03-15 22:27:26,169 - INFO]: Saved 64 valid frames to CASIA-B-pkl/097/nm-04/072/072.pkl.
[2025-03-15 22:27:26,216 - INFO]: Saved 59 valid frames to CASIA-B-pkl/097/nm-04/090/090.pkl.
[2025-03-15 22:27:26,217 - INFO]: Saved 86 valid frames to CASIA-B-pkl/097/nm-04/000/000.pkl.
[2025-03-15 22:27:26,221 - INFO]: Saved 89 valid frames to CASIA-B-pkl/097/nm-04/054/054.pkl.
[2025-03-15 22:27:26,246 - INFO]: Saved 78 valid frames to CASIA-B-pkl/097/nm-04/144/144.pkl.
[2025-03-15 22:27:26,304 - INFO]: Saved 74 valid frames to CASIA-B-pkl/097/bg-02/126/126.pkl.
[2025-03-15 22:27:26,309 - INFO]: Saved 79 valid frames to CASIA-B-pkl/097/nm-04/162/162.pkl.
[2025-03-15 22:27:26,340 - INFO]: Saved 75 valid frames to CASIA-B-pkl/097/bg-02/180/180.pkl.
[2025-03-15 22:27:26,343 - INFO]: Saved 89 valid frames to CASIA-B-pkl/097/nm-04/036/036.pkl.
[2025-03-15 22:27:26,374 - INFO]: Saved 66 valid frames to CASIA-B-pkl/097/bg-02/108/108.pkl.
[2025-03-15 22:27:26,418 - INFO]: Saved 65 valid frames to CASIA-B-pkl/097/bg-02/072/072.pkl.
[2025-03-15 22:27:26,444 - INFO]: Saved 97 valid frames to CASIA-B-pkl/097/bg-02/018/018.pkl.
[2025-03-15 22:27:26,460 - INFO]: Saved 87 valid frames to CASIA-B-pkl/097/bg-02/054/054.pkl.
[2025-03-15 22:27:26,479 - INFO]: Saved 60 valid frames to CASIA-B-pkl/097/bg-02/090/090.pkl.
[2025-03-15 22:27:26,487 - INFO]: Saved 89 valid frames to CASIA-B-pkl/097/bg-02/000/000.pkl.
[2025-03-15 22:27:26,522 - INFO]: Saved 74 valid frames to CASIA-B-pkl/097/bg-02/144/144.pkl.
[2025-03-15 22:27:26,541 - INFO]: Saved 75 valid frames to CASIA-B-pkl/097/bg-02/162/162.pkl.
[2025-03-15 22:27:26,563 - INFO]: Saved 68 valid frames to CASIA-B-pkl/097/cl-01/126/126.pkl.
[2025-03-15 22:27:26,604 - INFO]: Saved 91 valid frames to CASIA-B-pkl/097/bg-02/036/036.pkl.
[2025-03-15 22:27:26,604 - INFO]: Saved 65 valid frames to CASIA-B-pkl/097/cl-01/108/108.pkl.
[2025-03-15 22:27:26,607 - INFO]: Saved 70 valid frames to CASIA-B-pkl/097/cl-01/180/180.pkl.
[2025-03-15 22:27:26,725 - INFO]: Saved 64 valid frames to CASIA-B-pkl/097/cl-01/072/072.pkl.
[2025-03-15 22:27:26,745 - INFO]: Saved 99 valid frames to CASIA-B-pkl/097/cl-01/018/018.pkl.
[2025-03-15 22:27:26,772 - INFO]: Saved 90 valid frames to CASIA-B-pkl/097/cl-01/054/054.pkl.
[2025-03-15 22:27:26,773 - INFO]: Saved 99 valid frames to CASIA-B-pkl/097/cl-01/000/000.pkl.
[2025-03-15 22:27:26,783 - INFO]: Saved 57 valid frames to CASIA-B-pkl/097/cl-01/090/090.pkl.
[2025-03-15 22:27:26,820 - INFO]: Saved 69 valid frames to CASIA-B-pkl/097/cl-01/144/144.pkl.
[2025-03-15 22:27:26,850 - INFO]: Saved 68 valid frames to CASIA-B-pkl/097/cl-01/162/162.pkl.
[2025-03-15 22:27:26,854 - INFO]: Saved 67 valid frames to CASIA-B-pkl/097/nm-06/126/126.pkl.
[2025-03-15 22:27:26,905 - INFO]: Saved 71 valid frames to CASIA-B-pkl/097/nm-06/180/180.pkl.
[2025-03-15 22:27:26,911 - INFO]: Saved 96 valid frames to CASIA-B-pkl/097/cl-01/036/036.pkl.
[2025-03-15 22:27:26,918 - INFO]: Saved 67 valid frames to CASIA-B-pkl/097/nm-06/108/108.pkl.
[2025-03-15 22:27:26,992 - INFO]: Saved 67 valid frames to CASIA-B-pkl/097/nm-06/072/072.pkl.
[2025-03-15 22:27:26,999 - INFO]: Saved 106 valid frames to CASIA-B-pkl/097/nm-06/018/018.pkl.
[2025-03-15 22:27:27,048 - INFO]: Saved 93 valid frames to CASIA-B-pkl/097/nm-06/054/054.pkl.
[2025-03-15 22:27:27,051 - INFO]: Saved 97 valid frames to CASIA-B-pkl/097/nm-06/000/000.pkl.
[2025-03-15 22:27:27,055 - INFO]: Saved 59 valid frames to CASIA-B-pkl/097/nm-06/090/090.pkl.
[2025-03-15 22:27:27,074 - INFO]: Saved 69 valid frames to CASIA-B-pkl/097/nm-06/144/144.pkl.
[2025-03-15 22:27:27,128 - INFO]: Saved 69 valid frames to CASIA-B-pkl/097/nm-06/162/162.pkl.
[2025-03-15 22:27:27,132 - INFO]: Saved 73 valid frames to CASIA-B-pkl/097/bg-01/126/126.pkl.
[2025-03-15 22:27:27,164 - INFO]: Saved 76 valid frames to CASIA-B-pkl/097/bg-01/180/180.pkl.
[2025-03-15 22:27:27,196 - INFO]: Saved 64 valid frames to CASIA-B-pkl/097/bg-01/108/108.pkl.
[2025-03-15 22:27:27,212 - INFO]: Saved 105 valid frames to CASIA-B-pkl/097/nm-06/036/036.pkl.
[2025-03-15 22:27:27,271 - INFO]: Saved 64 valid frames to CASIA-B-pkl/097/bg-01/072/072.pkl.
[2025-03-15 22:27:27,272 - INFO]: Saved 98 valid frames to CASIA-B-pkl/097/bg-01/018/018.pkl.
[2025-03-15 22:27:27,294 - INFO]: Saved 89 valid frames to CASIA-B-pkl/097/bg-01/054/054.pkl.
[2025-03-15 22:27:27,339 - INFO]: Saved 59 valid frames to CASIA-B-pkl/097/bg-01/090/090.pkl.
[2025-03-15 22:27:27,341 - INFO]: Saved 96 valid frames to CASIA-B-pkl/097/bg-01/000/000.pkl.
[2025-03-15 22:27:27,353 - INFO]: Saved 75 valid frames to CASIA-B-pkl/097/bg-01/144/144.pkl.
[2025-03-15 22:27:27,383 - INFO]: Saved 73 valid frames to CASIA-B-pkl/097/bg-01/162/162.pkl.
[2025-03-15 22:27:27,421 - INFO]: Saved 79 valid frames to CASIA-B-pkl/097/nm-05/126/126.pkl.
[2025-03-15 22:27:27,455 - INFO]: Saved 68 valid frames to CASIA-B-pkl/097/nm-05/108/108.pkl.
[2025-03-15 22:27:27,456 - INFO]: Saved 81 valid frames to CASIA-B-pkl/097/nm-05/180/180.pkl.
[2025-03-15 22:27:27,493 - INFO]: Saved 100 valid frames to CASIA-B-pkl/097/bg-01/036/036.pkl.
[2025-03-15 22:27:27,533 - INFO]: Saved 65 valid frames to CASIA-B-pkl/097/nm-05/072/072.pkl.
[2025-03-15 22:27:27,562 - INFO]: Saved 100 valid frames to CASIA-B-pkl/097/nm-05/018/018.pkl.
[2025-03-15 22:27:27,594 - INFO]: Saved 58 valid frames to CASIA-B-pkl/097/nm-05/090/090.pkl.
[2025-03-15 22:27:27,595 - INFO]: Saved 92 valid frames to CASIA-B-pkl/097/nm-05/054/054.pkl.
[2025-03-15 22:27:27,609 - INFO]: Saved 92 valid frames to CASIA-B-pkl/097/nm-05/000/000.pkl.
[2025-03-15 22:27:27,646 - INFO]: Saved 80 valid frames to CASIA-B-pkl/097/nm-05/144/144.pkl.
[2025-03-15 22:27:27,681 - INFO]: Saved 67 valid frames to CASIA-B-pkl/097/nm-01/126/126.pkl.
[2025-03-15 22:27:27,683 - INFO]: Saved 79 valid frames to CASIA-B-pkl/097/nm-05/162/162.pkl.
